"ENSEMBL","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000118640.11","VAMP8",4984.84774438316,-0.232162952139735,0.129241275075453,-1.79635299949026,0.072438393774828,0.778299978698918
"ENSG00000112303.14","VNN2",90.8714940020997,0.8831703028542,0.491918518366125,1.79535892608311,0.0725965321550048,0.778770538215554
"ENSG00000090013.11","BLVRB",1181.53835119801,0.39336147316741,0.219100336169737,1.79534856059132,0.0725981825972966,0.778770538215554
"ENSG00000212664.5","RPL17P39",29.1197973568282,0.697791481928593,0.388943823087622,1.79406752468567,0.0728023917344757,0.778770538215554
"ENSG00000135744.9","AGT",127.424570314531,-1.07149337129289,0.597350892961251,-1.7937419763134,0.0728543620442672,0.778770538215554
"ENSG00000147676.14","MAL2",8803.72725489517,0.231773848146443,0.129241392710927,1.79334068818687,0.0729184651680875,0.778770538215554
"ENSG00000160991.17","ORAI2",378.029046381836,-0.225123930101243,0.125653355584372,-1.79162688536464,0.0731927535134148,0.778770538215554
"ENSG00000105699.17","LSR",6855.10300220152,-0.207593641309554,0.115877773716971,-1.79148800197522,0.0732150182535687,0.778770538215554
"ENSG00000158023.10","CFAP251",843.842030739841,0.319830516932052,0.178547569781954,1.7912902277115,0.073246733498206,0.778770538215554
"ENSG00000272909.1","lncRNA*8619",10.321834034978,1.35795981707929,0.758092381624153,1.7912854026708,0.0732475073861419,NA
"ENSG00000164902.14","PHAX",1964.28747720344,-0.209699461234145,0.117087762882239,-1.79095967052553,0.073299767011431,0.778770538215554
"ENSG00000146233.8","CYP39A1",83.1303525309067,0.449644052513382,0.251097848533141,1.7907124857505,0.0733394450503028,0.778770538215554
"ENSG00000259087.5","lncRNA*8515",66.7291900722904,-0.571435808914998,0.319166108420022,-1.79040253284973,0.0733892234382095,0.778770538215554
"ENSG00000146802.13","TMEM168",952.336634760196,0.178022646060886,0.0994350534796431,1.79034092939198,0.0733991202353245,0.778770538215554
"ENSG00000010404.18","IDS",439.242674810707,-0.302370392508663,0.16894813555595,-1.78972316867343,0.0734984258895032,0.778770538215554
"ENSG00000117054.15","ACADM",1791.82288582543,-0.226283704138697,0.126440645533598,-1.78964369553592,0.0735112092495129,0.778770538215554
"ENSG00000130669.17","PAK4",1617.50805516177,-0.229467790027709,0.128220013016599,-1.7896409821609,0.0735116457315977,0.778770538215554
"ENSG00000167657.14","DAPK3",1833.33610918077,-0.329244753852717,0.183999005351805,-1.78938333510664,0.0735531013082629,0.778770538215554
"ENSG00000131051.24","RBM39",6393.54611208586,0.145955306108505,0.0815734034574097,1.78925115199722,0.0735743770748004,0.778770538215554
"ENSG00000173041.12","ZNF680",409.004067277101,0.273353345434512,0.152778355535203,1.78921513114158,0.0735801757479507,0.778770538215554
"ENSG00000105173.14","CCNE1",107.934344707291,-0.391223500574786,0.218668758256266,-1.78911474915085,0.0735963373126319,0.778770538215554
"ENSG00000215182.8","MUC5AC",145.202722480085,-1.0455380848757,0.584392380750831,-1.78910286874785,0.073598250257209,0.778770538215554
"ENSG00000196411.10","EPHB4",2733.43835434479,-0.179910690759594,0.100568691373838,-1.78893339767963,0.0736255423749418,0.778770538215554
"ENSG00000122958.15","VPS26A",3082.65549550144,0.186900934518049,0.104478124544609,1.7889001676925,0.0736308947998655,0.778770538215554
"ENSG00000117399.14","CDC20",150.430803579953,-0.638399992819217,0.356954444095867,-1.78846349549233,0.0737012600909395,0.778770538215554
"ENSG00000203867.8","RBM20",47.4356041273125,-0.579737608064691,0.324176427138198,-1.78833980367593,0.0737212017614724,0.778770538215554
"ENSG00000174640.15","SLCO2A1",10.7937593888019,-1.99322875960945,1.11506530503494,-1.78754441610663,0.0738495400575389,NA
"ENSG00000163207.7","IVL",6121.63458733597,-0.946671824479224,0.529727389952823,-1.78709246007373,0.0739225459363253,0.780351018509075
"ENSG00000107949.17","BCCIP",1267.42113336242,0.205307522873072,0.114985724032595,1.78550445805666,0.0741795288752349,0.782138894151325
"ENSG00000162302.13","RPS6KA4",1652.76094770305,-0.219690730365059,0.123061851340827,-1.7852057966901,0.074227942078358,0.782138894151325
"ENSG00000109111.15","SUPT6H",4235.86799239726,-0.17082499389024,0.0957013527555516,-1.78497992945383,0.0742645724515045,0.782138894151325
"ENSG00000107672.15","NSMCE4A",703.077013660805,0.255626451308013,0.14324834154333,1.78449850486186,0.0743426975399484,0.782138894151325
"ENSG00000165055.16","METTL2B",778.957858048082,0.170930741418813,0.095803939859906,1.78417235939112,0.0743956622424413,0.782138894151325
"ENSG00000149923.14","PPP4C",2867.92748862863,-0.258566717259313,0.144926170144185,-1.78412716628107,0.0744030038519822,0.782138894151325
"ENSG00000152990.14","ADGRA3",1740.53726525991,-0.209865233547231,0.117713358271273,-1.78284976853342,0.0746107617638971,0.782946474435478
"ENSG00000124496.13","TRERF1",686.931324922154,-0.297052325049829,0.166625986790624,-1.78274908236909,0.0746271576449493,0.782946474435478
"ENSG00000169902.15","TPST1",236.563567980623,-0.343027385754157,0.192436718266426,-1.78254643315649,0.0746601662604942,0.782946474435478
"ENSG00000067836.13","ROGDI",585.114600894222,-0.376691084861485,0.211395445819265,-1.78192620660117,0.0747612662836827,0.782946474435478
"ENSG00000121895.8","TMEM156",725.391566061057,0.235865835648389,0.132397049052857,1.78150372184068,0.074830197416629,0.782946474435478
"ENSG00000177374.13","HIC1",294.818527128055,-0.918592686619753,0.515772728914698,-1.78100282376829,0.0749119894372316,0.782946474435478
"ENSG00000198833.7","UBE2J1",1946.20417667505,-0.16884032779641,0.0948050519574983,-1.78092120947418,0.0749253232112358,0.782946474435478
"ENSG00000111665.12","CDCA3",43.5360169180666,-0.66425419636353,0.373116430023773,-1.78028664221837,0.0750290620726051,0.782946474435478
"ENSG00000196367.15","TRRAP",1629.4959689887,-0.153156736012552,0.0860313296347974,-1.78024373984108,0.0750360799710864,0.782946474435478
"ENSG00000136636.13","KCTD3",1706.5579326576,-0.186549375162623,0.104792557992313,-1.78017770285088,0.0750468832380407,0.782946474435478
"ENSG00000124134.9","KCNS1",35.8579919362994,-0.740867940653471,0.416245981671271,-1.77988010281519,0.075095584630914,0.782946474435478
"ENSG00000182473.22","EXOC7",3857.2991365378,-0.172877387122537,0.0971712814609701,-1.77909959118915,0.0752234357276546,0.782946474435478
"ENSG00000167549.19","CORO6",129.316587184888,-0.38095468338977,0.214145613696952,-1.77895160593332,0.0752476963669534,0.782946474435478
"ENSG00000149480.7","MTA2",4956.81995934354,-0.17450250773301,0.0981143702393409,-1.77856217501399,0.0753115700298781,0.782946474435478
"ENSG00000095209.12","TMEM38B",427.092160684037,0.362632593902377,0.203893301495626,1.7785409880675,0.0753150463386857,0.782946474435478
"ENSG00000049449.10","RCN1",1061.93064260322,0.241091788960623,0.135573497637785,1.77831060761414,0.0753528551273644,0.782946474435478
"ENSG00000151150.22","ANK3",1597.41035807396,-0.215974135638548,0.12145292492485,-1.77825388538138,0.075362166448811,0.782946474435478
"ENSG00000167772.12","ANGPTL4",364.744869290946,-1.40802150199525,0.79261428921675,-1.77642709846505,0.075662547925144,0.785204316983481
"ENSG00000139722.7","VPS37B",3182.8347069841,0.149924097471542,0.0844024975001338,1.77629930288858,0.0756835980705324,0.785204316983481
"ENSG00000138101.20","DTNB",426.31693913569,-0.227341181876555,0.128083977821579,-1.77493848756978,0.0759080444604861,0.785707674610469
"ENSG00000163714.18","U2SURP",2282.30549049665,0.151163395890115,0.0851760707614223,1.77471670785945,0.0759446751626022,0.785707674610469
"ENSG00000146729.10","NIPSNAP2",1583.44896771267,-0.180786415030002,0.101868975826064,-1.77469552004415,0.0759481754462873,0.785707674610469
"ENSG00000092421.17","SEMA6A",115.140133113524,-0.445499323609219,0.251039222352769,-1.77462039371357,0.0759605875775276,0.785707674610469
"ENSG00000213949.10","ITGA1",109.724497313225,-0.941808958616206,0.530939840915785,-1.77385248956217,0.0760875531729044,0.785707674610469
"ENSG00000119922.11","IFIT2",778.078954231177,0.281304597787314,0.158589462382801,1.77379123152776,0.0760976890535325,0.785707674610469
"ENSG00000212907.2","MT-ND4L",50503.0922197401,0.203354298126731,0.114656770459167,1.77359171475314,0.0761307091462397,0.785707674610469
"ENSG00000157181.16","ODR4",854.277404657172,0.179197194041129,0.101042553014776,1.77348244570705,0.0761487981624465,0.785707674610469
"ENSG00000132326.13","PER2",937.729954267907,0.280105004671351,0.157983299988473,1.7730038851688,0.0762280630876391,0.785987923224222
"ENSG00000174227.16","PIGG",2016.13609635187,-0.193360040601694,0.109190028594628,-1.77085804528497,0.0765843105805365,0.788049624053304
"ENSG00000013810.21","TACC3",256.711569387867,-0.336984090182184,0.190315408377945,-1.77066109914217,0.0766170750350561,0.788049624053304
"ENSG00000108479.13","GALK1",407.371459930645,-0.374885331596354,0.211775706778916,-1.7701998841053,0.07669384864765,0.788049624053304
"ENSG00000154914.17","USP43",621.343849579013,-0.195813332399423,0.110618811468168,-1.77016304732013,0.0766999831832565,0.788049624053304
"ENSG00000176641.11","RNF152",2066.3915113144,-0.248576319897145,0.140425832793146,-1.77016090951947,0.0767003392096199,0.788049624053304
"ENSG00000174749.6","FAM241A",338.452758003009,-0.258888090666738,0.146271560027547,-1.76991405997162,0.0767414582521911,0.788049624053304
"ENSG00000198691.14","ABCA4",63.6238988258313,0.704483606534179,0.398167544279108,1.76931449249502,0.0768414062330155,0.78853919253404
"ENSG00000100628.12","ASB2",35.1753739985096,-0.817046248939888,0.462035598582234,-1.76836211635426,0.0770003855825753,0.789129013065553
"ENSG00000089220.5","PEBP1",5218.61114330328,0.211976815624689,0.119873103733063,1.76834343170696,0.0770035072742787,0.789129013065553
"ENSG00000227533.7","SLC2A1-DT",24.9937395102554,0.791196941661494,0.447541298704956,1.76787470553214,0.0770818523076497,0.789395615791511
"ENSG00000105829.13","BET1",386.617051547828,0.26543696873984,0.150185062441653,1.76739926344514,0.077161386219396,0.789674023826043
"ENSG00000258457.5","AJUBA-DT",23.2143765539813,0.940417880584043,0.532252376696058,1.76686459611822,0.0772509074471403,0.790054195823804
"ENSG00000099364.18","FBXL19",1478.90761960235,-0.268853156645562,0.152219347578586,-1.76622197455394,0.0773586157957415,0.790547995732101
"ENSG00000112655.16","PTK7",2894.8326150608,-0.195147078217006,0.110524617590554,-1.76564355047074,0.0774556687474661,0.790547995732101
"ENSG00000060688.13","SNRNP40",748.375286318712,0.176579167802779,0.100010847867291,1.76560014806684,0.0774629551738592,0.790547995732101
"ENSG00000248527.1","MTATP6P1",74441.4040589861,0.225355521103129,0.127656527444539,1.76532705075371,0.0775088157565647,0.790547995732101
"ENSG00000158352.18","SHROOM4",107.793787015656,-0.360860027019986,0.204542339868935,-1.76423144103668,0.077693021290459,0.791891369031469
"ENSG00000188177.15","ZC3H6",360.643499198304,0.396201051980596,0.224777478404656,1.76263678546716,0.0779617687114345,0.793342844800826
"ENSG00000221944.9","TIGD1",67.8762236581797,0.531051849353048,0.301327516856823,1.76237422619913,0.0780060903345272,0.793342844800826
"ENSG00000189266.13","PNRC2",2816.176843815,-0.177571732263275,0.100765099411101,-1.7622344770268,0.0780296892209331,0.793342844800826
"ENSG00000085276.19","MECOM",1769.19100250472,-0.231787398738637,0.131559326982653,-1.76184694810122,0.0780951600978674,0.793342844800826
"ENSG00000177239.16","MAN1B1",2197.34542826344,-0.150086313636579,0.085187841591912,-1.76182787158242,0.0780983841252388,0.793342844800826
"ENSG00000204623.11","POLR1HASP",102.421061361986,0.431478884112757,0.244962677038814,1.7614066327516,0.0781696032193567,0.793531941160159
"ENSG00000156587.16","UBE2L6",1417.76823878079,0.28250435493244,0.160478888973053,1.7603832924085,0.0783428402205786,0.79475571266135
"ENSG00000290948.1","lncRNA*9303",471.777088314564,-0.442708718207934,0.251559078327452,-1.75985983551611,0.078431574776307,0.79487642887785
"ENSG00000105058.12","FAM32A",2551.21377034265,-0.155945974178267,0.088623088247199,-1.75965402766469,0.078466484988359,0.79487642887785
"ENSG00000159461.15","AMFR",3188.91260339706,-0.190430020362004,0.108251532348511,-1.75914387751042,0.0785530738713517,0.79487642887785
"ENSG00000143543.15","JTB",87.207204505154,0.426942496057828,0.242737190513774,1.75886725538089,0.0786000580435943,0.79487642887785
"ENSG00000169919.17","GUSB",1270.32031570592,-0.218472152040443,0.124251069076018,-1.75831205047242,0.0786944284130117,0.79487642887785
"ENSG00000088367.23","EPB41L1",3672.56189300467,-0.201670416498135,0.114711401059913,-1.7580677651457,0.0787359797496632,0.79487642887785
"ENSG00000073803.14","MAP3K13",1189.14762869617,0.168069554442401,0.095612540866906,1.75781914086308,0.0787782874416242,0.79487642887785
"ENSG00000163170.12","BOLA3",448.731079107808,0.217926433197312,0.123990507883086,1.75760577900689,0.0788146093714042,0.79487642887785
"ENSG00000144655.15","CSRNP1",448.506282579805,-0.232514907876201,0.132301744815502,-1.75745911892885,0.0788395841387609,0.79487642887785
"ENSG00000146416.19","AIG1",883.574120465969,0.195785412019795,0.111440809609167,1.75685561426224,0.0789424228084552,0.79487642887785
"ENSG00000142794.19","NBPF3",352.642598694706,-0.26539283133445,0.151071515654497,-1.7567364051699,0.0789627492294858,0.79487642887785
"ENSG00000213793.6","ZNF888",560.786445125542,0.241273603799323,0.137353094125812,1.75659387460411,0.0789870577983359,0.79487642887785
"ENSG00000196814.15","MVB12B",182.786436831002,-0.28209727847794,0.160656504656688,-1.75590324886479,0.0791049301459126,0.795531914167395
"ENSG00000174307.7","PHLDA3",3867.57308103145,-0.456719989337017,0.260284335263809,-1.75469641257555,0.0793112499894557,0.796475661683914
"ENSG00000145247.12","OCIAD2",1837.23747265815,-0.211473053653543,0.120527422387742,-1.75456381182055,0.0793339459737404,0.796475661683914
"ENSG00000198453.15","ZNF568",140.764578946421,0.435063152902278,0.247980033781422,1.75442815402533,0.0793571706669488,0.796475661683914
"ENSG00000012232.10","EXTL3",1804.13142433894,-0.1998236522155,0.113946813461014,-1.75365722082144,0.0794892598809927,0.796897263856747
"ENSG00000159166.15","LAD1",2908.36608171353,-0.305584932827005,0.174295497235617,-1.75325775865517,0.0795577727183928,0.796897263856747
"ENSG00000055332.19","EIF2AK2",2397.52887674242,0.176072292177578,0.100463163801395,1.75260548757607,0.0796697486875804,0.796897263856747
"ENSG00000119688.21","ABCD4",811.627178101851,-0.175949871519531,0.100414787504861,-1.75223068127305,0.0797341499641486,0.796897263856747
"ENSG00000182240.16","BACE2",3316.470193575,0.232405082942058,0.132648122211491,1.75204201211018,0.0797665841434011,0.796897263856747
"ENSG00000259956.2","RBM15B",3227.05795354973,-0.148611978234549,0.0848410506165693,-1.7516517906666,0.0798337012705525,0.796897263856747
"ENSG00000142583.18","SLC2A5",42.3662731231503,-1.46729417862678,0.838074660408204,-1.75079172291416,0.0799817928790147,0.796897263856747
"ENSG00000129993.15","CBFA2T3",64.992836599274,-0.520573358362843,0.297370759909084,-1.75058690545768,0.0800170924651553,0.796897263856747
"ENSG00000109193.12","SULT1E1",105.454645010596,-0.431685551539081,0.246610063392655,-1.75047824732013,0.0800358244615471,0.796897263856747
"ENSG00000125503.13","PPP1R12C",2396.47016249939,-0.340175351006254,0.194348201890371,-1.75033958481459,0.0800597342019775,0.796897263856747
"ENSG00000277196.4","protein_coding*624",385.098301294682,0.773284738358614,0.441857522036877,1.75007711715288,0.0801050077031523,0.796897263856747
"ENSG00000108592.17","FTSJ3",2130.57124808878,-0.160478138912936,0.0917024591932151,-1.74998729941159,0.0801205052974202,0.796897263856747
"ENSG00000258708.1","SLC25A21-AS1",42.3552561439961,0.669468654935472,0.382561033019251,1.74996561895467,0.0801242465149282,0.796897263856747
"ENSG00000276168.1","RN7SL1",2683.38753211093,0.285321510162753,0.163058439545409,1.74981136185408,0.0801508694876631,0.796897263856747
"ENSG00000163463.13","KRTCAP2",119.006777392566,0.450263217592484,0.257430630175206,1.74906621362826,0.0802795745976462,0.796897263856747
"ENSG00000129657.16","SEC14L1",2135.99400614869,-0.207519386661275,0.118649325872804,-1.74901446034125,0.0802885198734039,0.796897263856747
"ENSG00000132436.13","FIGNL1",232.131205404581,0.298950844690046,0.170930242516191,1.74896402350642,0.0802972383866261,0.796897263856747
"ENSG00000174243.11","DDX23",3373.96998039051,-0.160363455538132,0.0917081155146296,-1.74862883877,0.0803551979746819,0.796948166632529
"ENSG00000170892.13","TSEN34",1221.35647036893,-0.251634719340255,0.143999742631782,-1.74746645196238,0.0805564593103028,0.798151506377471
"ENSG00000274383.1","lncRNA*9168",23.3464429980407,0.786845130212795,0.450395770985557,1.74700825563042,0.0806359060808653,0.798151506377471
"ENSG00000143369.15","ECM1",1910.23970028508,-0.489546477507787,0.280336512270137,-1.74628154407533,0.0807620412531276,0.798151506377471
"ENSG00000143624.14","INTS3",2089.80348836228,0.172754097587208,0.0989586630414663,1.74571980135604,0.0808596525711403,0.798151506377471
